Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1516924800,2018-01-26 00:00:00,BCH/USD,1634.78,1671.58,1475.36,1604.8,9003413.04,5717.78
1516838400,2018-01-25 00:00:00,BCH/USD,1655.0,1707.98,1597.2,1634.78,3692708.38,2239.0
1516752000,2018-01-24 00:00:00,BCH/USD,1615.58,1680.0,1559.05,1655.0,3549888.36,2191.42
1516665600,2018-01-23 00:00:00,BCH/USD,1605.58,1698.15,1481.67,1615.58,5469350.05,3434.81
1516579200,2018-01-22 00:00:00,BCH/USD,1770.1,1821.31,1505.9,1605.58,9133270.31,5597.82
1516492800,2018-01-21 00:00:00,BCH/USD,2021.47,2024.93,1700.0,1770.1,7900960.61,4342.19
1516406400,2018-01-20 00:00:00,BCH/USD,1759.44,2111.32,1756.07,2021.47,7005763.07,3529.45
1516320000,2018-01-19 00:00:00,BCH/USD,1728.38,1879.96,1700.0,1759.44,6375509.33,3559.85
1516233600,2018-01-18 00:00:00,BCH/USD,1760.3,1910.94,1672.8,1728.38,14090748.24,7782.47
1516147200,2018-01-17 00:00:00,BCH/USD,1779.78,1925.47,1339.1,1760.3,22524149.25,13686.03
1516060800,2018-01-16 00:00:00,BCH/USD,2383.29,2405.67,1528.03,1779.78,30351885.53,15656.68
1515974400,2018-01-15 00:00:00,BCH/USD,2531.91,2554.27,2342.12,2383.29,7227856.55,2952.47
1515888000,2018-01-14 00:00:00,BCH/USD,2653.0,2721.0,2450.0,2531.91,7486886.14,2935.6
1515801600,2018-01-13 00:00:00,BCH/USD,2593.1,2849.0,2555.93,2653.0,14756109.36,5493.76
1515715200,2018-01-12 00:00:00,BCH/USD,2432.0,2649.99,2336.84,2593.1,13848016.8,5520.16
1515628800,2018-01-11 00:00:00,BCH/USD,2844.02,2955.0,2330.0,2432.0,31807482.08,12534.86
1515542400,2018-01-10 00:00:00,BCH/USD,2360.07,2988.0,2280.0,2844.02,33350906.13,12549.54
1515456000,2018-01-09 00:00:00,BCH/USD,2402.94,2498.0,2310.0,2360.07,7622883.69,3187.85
1515369600,2018-01-08 00:00:00,BCH/USD,2516.03,2569.0,2200.0,2402.94,12234581.91,5099.1
1515283200,2018-01-07 00:00:00,BCH/USD,2533.63,2775.0,2495.0,2516.03,19439371.02,7429.08
1515196800,2018-01-06 00:00:00,BCH/USD,2385.0,2630.0,2320.0,2533.63,14170291.29,5686.96
1515110400,2018-01-05 00:00:00,BCH/USD,2352.92,2513.97,2295.04,2385.0,14411563.01,6036.74
1515024000,2018-01-04 00:00:00,BCH/USD,2547.82,2555.01,2310.0,2352.92,27641615.58,11483.73
1514937600,2018-01-03 00:00:00,BCH/USD,2550.0,2758.98,2490.01,2547.82,16879012.02,6521.07
1514851200,2018-01-02 00:00:00,BCH/USD,2310.0,2699.0,2300.14,2550.0,17585279.37,7043.44
1514764800,2018-01-01 00:00:00,BCH/USD,2377.0,2410.0,2250.0,2310.0,6460996.05,2772.4
1514678400,2017-12-31 00:00:00,BCH/USD,2240.42,2504.0,2189.0,2377.0,7550115.42,3199.33
1514592000,2017-12-30 00:00:00,BCH/USD,2600.0,2628.91,2120.0,2240.42,22311057.67,9515.13
1514505600,2017-12-29 00:00:00,BCH/USD,2498.0,2895.0,2298.57,2600.0,30621949.45,11900.5
1514419200,2017-12-28 00:00:00,BCH/USD,2406.54,2511.1,2345.0,2498.0,8019003.99,3304.5
